Cody Gakpo,23,Right,Att Mid / Wingers,3398,0.5283203125,0.3278808594,0.2888183594,8.2890625,2.8359375,16.3125,30.828125,114,11.7109375,2.67578125,1.91015625,1.352539063,3.287109375,4.875,2.41015625,1.219726563,1.348632813,0.4772949219,44.34375,25.515625,4.63671875,3.5234375,1.590820313,83.125,3.044921875,2.015625,1.325195313,3.708984375,1.34765625,0,85.25,66.8125,79.9375,73.3125,65.9375,55.40625,65.25,81.8125,53.875,86.5625,68.875,70.6875,72.25,83.625,75.5625,70.5625,61.78125,64.5,68.0625,74.0625,61.46875,71.8125,75.375,73.625,73.125,74.625,63.3125,50.71875,61.25
Roberto Firmino,31,Right,Forwards,1630,0.7202148438,0.3435058594,0.2310791016,7.2265625,2.484375,11.765625,42.46875,142,21.15625,1.713867188,3.703125,1.381835938,5.96484375,3.53125,2.8671875,0,1.380859375,0.7197265625,55.125,21.375,5.68359375,2.095703125,1.100585938,52.90625,1.21875,1.216796875,0.3869628906,4.63671875,1.268554688,0,88.3125,56.9375,85.125,74.75,54.65625,86.0625,97.75,97.75,97.75,88.8125,98.5,85.6875,98.5,89.4375,96,34.78125,87.0625,90.8125,97.75,76.1875,77.5,46.5,56.71875,62.21875,32.59375,59.40625,20.65625,91.75,40.375
Diogo Jota,26,Right,Forwards,1394,0.4543457031,0.47265625,0.2208251953,8.3359375,2.71484375,12.4765625,30.71875,74.625,13.8125,1.870117188,2.197265625,0.8422851563,2.90625,3.232421875,2.32421875,0,1.6796875,0.1948242188,44.125,21.046875,5.74609375,3.095703125,1.029296875,82.1875,2.521484375,2.197265625,0.9653320313,4.578125,1.546875,0,81.125,87.0625,66.375,68.5625,78.75,85.375,42.3125,38,47.34375,56.8125,70.875,27.65625,35.75,37.125,40.59375,20.53125,69.625,15.3203125,44.46875,40.78125,84.1875,51.21875,33.375,56.65625,45.75,63.65625,46.28125,58.625,81.1875
Luis Díaz,25,Right,Att Mid / Wingers,1265,0.3537597656,0.2172851563,0.1315917969,10.671875,2.560546875,15.8203125,39.90625,104.8125,18.640625,1.133789063,2.064453125,1.418945313,4.4140625,3.837890625,2.6328125,0,1.497070313,0.4252929688,53.875,30.671875,6.48046875,5.62109375,2.560546875,111.875,3.341796875,2.703125,2.13671875,4.5546875,1.065429688,0,80.3125,58.40625,41.84375,90.625,78.6875,72.5625,68.5625,56.375,72.0625,32.75,60.4375,60.1875,68.4375,72.1875,66.625,17.703125,52.9375,49.34375,72.0625,86.9375,87.6875,90.875,85.5,78.875,66.0625,77.5625,87.5,45.4375,71
Erling Haaland,22,Left,Forwards,3608,0.99609375,0.8012695313,0.1513671875,4.5390625,3.86328125,12.484375,15.5234375,29.328125,6.93359375,0.8955078125,0.4528808594,0.6494140625,1.747070313,2.29296875,1.571289063,0,0.1022949219,0.1256103516,24.1875,13.8671875,6.87890625,1.196289063,0.57421875,23.875,1.09765625,0.37890625,0.7958984375,1.270507813,1.673828125,0,98.5,98.5,64.9375,28.328125,90.8125,75.75,10.3046875,22.765625,18.75,45.34375,11,56.15625,47.625,48.59375,50.90625,34.65625,2.865234375,28.78125,8,28.828125,90.3125,17.859375,22.546875,14.2265625,26.15625,6.95703125,59.75,4.96484375,54.0625
Bernardo Silva,28,Left,Att Mid / Wingers,3472,0.1802978516,0.09118652344,0.1295166016,7.703125,0.880859375,16.140625,63.78125,160.625,29.640625,1.455078125,3.498046875,1.295898438,5.2890625,3.263671875,2.849609375,0.07727050781,1.688476563,0.6987304688,72.875,30.5,3.73828125,2.953125,1.424804688,155.375,3.912109375,3.216796875,1.137695313,5.703125,0.2059326172,0,68.1875,44.5,64.9375,87.3125,32.15625,74.25,88.625,54,92.75,71.6875,55.25,70.75,65.1875,69.125,83.75,49.21875,41.15625,35.46875,87.9375,93.5,83.9375,73.8125,72.9375,96.125,91.1875,96.8125,87,43.53125,12.484375
Jack Grealish,27,Right,Att Mid / Wingers,2988,0.1513671875,0.1688232422,0.30078125,12.8125,1.720703125,16.03125,47.625,112.375,23.734375,2.5625,1.208984375,2.048828125,4.25,4.7890625,3.435546875,0.39453125,0.9907226563,0.3352050781,58.09375,35,5.91015625,4.79296875,2.138671875,180.125,6.265625,3.771484375,2.892578125,4.79296875,0.5415039063,0,44.59375,42.375,89.0625,94.25,36.28125,68.375,84.9375,62.0625,91.1875,93.25,24.84375,86.75,63.8125,88.0625,90.6875,73.125,30.765625,29.3125,82.3125,94.75,87.8125,80,82.3125,97.75,96.8125,95.375,95.6875,58.34375,51.59375
Riyad Mahrez,31,Left,Att Mid / Wingers,2426,0.2253417969,0.2158203125,0.3278808594,11.3125,1.892578125,18.40625,55.09375,124.9375,23.453125,2.634765625,1.671875,1.813476563,3.373046875,5.52734375,3.525390625,0.8564453125,1.44921875,0.3698730469,65.875,38.625,5.08203125,3.6328125,1.370117188,114.5625,3.82421875,2.484375,1.96484375,3.779296875,0.3698730469,0,56.03125,56.53125,93.375,91.375,49.21875,38.84375,94,69.9375,91.9375,95.8125,48.625,81.3125,50.125,96.3125,92.5,89.8125,48.375,38.03125,92.75,97.1875,73.75,56.03125,44.75,77.75,76.0625,70,85.4375,24.84375,33.0625
Phil Foden,22,Left,Midfielders,2484,0.4729003906,0.2902832031,0.2387695313,13.3359375,2.212890625,15.2578125,52.90625,120.3125,25.484375,2.1015625,1.923828125,1.77734375,4.2421875,4.6796875,3.22265625,0.6166992188,0.7954101563,0.3952636719,63.25,37.375,5.90625,3.662109375,1.80859375,98.375,3.115234375,2.1015625,1.123046875,4.31640625,0.8354492188,0,92.625,82.1875,81.25,95.25,69.25,78.9375,84.25,63.125,91.625,87,53.40625,79.875,61.6875,89.4375,81.25,80.25,11.28125,24.046875,82.625,94.875,87.1875,63.84375,78.8125,63.34375,64,60.96875,59.15625,33.875,65.625
Julián Álvarez,22,Right,Forwards,3124,0.6044921875,0.4328613281,0.1846923828,7.375,2.91015625,15.8828125,31.046875,58.75,14.578125,1.645507813,1.237304688,0.8662109375,2.07421875,3.802734375,2.85546875,0.2016601563,1.298828125,0.1715087891,41.8125,24.546875,5.328125,2.390625,1.124023438,53.21875,2.359375,1.184570313,1.411132813,3.310546875,0.5483398438,0,86.625,66.625,62.375,69.625,66.75,37.625,76.625,63.4375,80.9375,69.9375,61.9375,70.9375,58.75,82,86,56.4375,82.8125,40.34375,71.4375,84.0625,71,56.96875,62.6875,64.25,76.125,60.84375,80.6875,61.1875,18.984375
Liam Delap,19,Right,Forwards,1878,0.1899414063,0.3701171875,0.03001403809,6.609375,2.25,13.4921875,12.796875,20.3125,4.30859375,0.5297851563,0.8095703125,0.3798828125,0.8598632813,1.73046875,0.8095703125,0,0.3400878906,0.09997558594,26.265625,15.7734375,4.73828125,3.640625,1.150390625,45.25,2.109375,1.25,1.009765625,2.25,2.009765625,0,34,84,4,73,56,72,3,10,2,10,41,30.015625,6,26,8,37,11,10,12,42,76,88,75,69,76,77,79,23,53.03125
Bruno Fernandes,28,Right,Att Mid / Wingers,4536,0.1555175781,0.2110595703,0.4597167969,6.48828125,2.37890625,20.5,55.78125,248.5,21.28125,3.154296875,4.328125,2.462890625,7.1015625,5.87109375,4.3828125,0.7958984375,1.727539063,0.67578125,66.25,29.875,4.0234375,1.90234375,0.93359375,92.0625,2.462890625,1.748046875,0.7338867188,6.0546875,0.537109375,0,41.09375,56.09375,97.75,41.3125,72.875,22.21875,95.0625,97.875,88.8125,95.6875,93,95.4375,95.375,95.0625,95.625,85.0625,70.8125,71.4375,93.6875,84.8125,58.125,13.4609375,18.59375,54,32.53125,42.25,35.125,86.3125,49.25
Marcus Rashford,25,Right,Att Mid / Wingers,3438,0.6015625,0.5385742188,0.1165161133,7.98828125,3.669921875,16.34375,26.71875,68.625,13.390625,1.048828125,1.180664063,1.653320313,2.75,3.140625,2.044921875,0.02513122559,0.685546875,0.1843261719,39.59375,23.953125,6.23046875,4.6328125,1.784179688,76.5625,2.884765625,1.515625,1.965820313,3.328125,0.6333007813,0,95.6875,96.5,32.40625,61.125,94.875,58.40625,18.578125,26.84375,38.90625,26.03125,25.015625,75.25,32,42.78125,43.90625,30.875,11.0390625,11.03125,19.875,55,84.8125,75.5625,65.625,31.453125,45,27.890625,79.9375,15.0078125,58.34375
Antony,22,Left,Att Mid / Wingers,2434,0.220703125,0.3142089844,0.158203125,9.203125,3.44140625,19.5625,40.34375,97.25,20.890625,1.48046875,1.553710938,1.77734375,3.775390625,3.775390625,3.0703125,0.03634643555,1.18359375,0.5185546875,53.21875,30.46875,4.10546875,4.21875,1.626953125,122.875,4.54296875,2.92578125,1.48046875,4.94921875,0.3330078125,0,53.28125,85.125,54.96875,73.9375,92.125,27.4375,70.5625,49.4375,84.25,53.03125,42.59375,78.625,58.28125,68.9375,84.875,25.09375,42.3125,57.5625,73.5625,87.9375,60.15625,63.96875,57.3125,83.9375,86.8125,86.0625,69.5625,63.53125,29.90625
Jadon Sancho,22,Right,Att Mid / Wingers,2180,0.2883300781,0.2109375,0.265625,9.203125,1.280273438,14.203125,41.09375,92,23.828125,2.48046875,1.240234375,2.150390625,4.05078125,4.6640625,4.2109375,0.03866577148,0.9873046875,0.4108886719,52.0625,28.828125,6.02734375,4.16796875,1.85546875,113.125,4.625,1.982421875,2.55859375,5.578125,0.1667480469,0,70,58.5625,86.125,77.1875,15.9140625,88.1875,74.3125,47.9375,94,92.8125,28.46875,92.5625,61.84375,87.875,94.9375,36.625,27.265625,40.46875,70.1875,81.125,84.4375,64.1875,67.125,76.625,87.4375,53.34375,93.625,77.1875,11.953125
Anthony Martial,27,Right,Forwards,978,0.4602050781,0.509765625,0.1300048828,8.0078125,2.390625,13.203125,30.1875,83.75,15.921875,1.099609375,1.290039063,1.200195313,3.220703125,2.580078125,2.01953125,0,0.4602050781,0.09002685547,40.78125,22.90625,4.51171875,2.390625,1.290039063,52.4375,1.661132813,1.200195313,0.740234375,1.840820313,0.9204101563,0,79,90,57,87,48,67,79,84,92,65,70,82,87,62.03125,77,33,14,13,75,87,48,57,70,57,54.96875,62.03125,45,13,28
Wout Weghorst,30,Right,Forwards,1178,0.07769775391,0.28515625,0.1400146484,4.35546875,1.759765625,12.4140625,20.78125,47.0625,9.171875,1.298828125,0.8388671875,0.3041992188,1.759765625,2.677734375,2.138671875,0,1.298828125,0.6870117188,31.046875,11.546875,3.21484375,1.379882813,0.4567871094,18.203125,0.4599609375,0.6123046875,0.07769775391,3.365234375,1.526367188,0,18.1875,38.09375,65.375,16.71875,20.65625,81.625,45.40625,56.4375,51.4375,73.25,41.375,23.65625,51.46875,63.71875,77.4375,35.28125,82.625,90.5625,35.5,12.09375,16.03125,23.1875,19.484375,8.2109375,8.828125,25.890625,8.1484375,69.4375,57.1875
Alejandro Garnacho,18,,Att Mid / Wingers,784,0.4560546875,0.4096679688,0.1161499023,13.3125,3.4453125,16.515625,30.3125,32.84375,17.90625,0.5712890625,0.2322998047,0.462890625,1.723632813,3.21484375,2.296875,0,0.8037109375,0.9184570313,48.34375,31.3125,8.4921875,6.54296875,1.951171875,150.625,5.62109375,3.5546875,4.24609375,3.671875,0.3410644531,0,87.4375,88.6875,39.71875,95.4375,88.625,60.28125,30.1875,3.17578125,72.0625,6.38671875,1.725585938,8.03125,8.625,54.9375,58.78125,18.46875,13.8359375,87,56.875,90,97.5625,92.6875,73.0625,93.4375,95.5,81.375,98.375,27.84375,33.5
Cristiano Ronaldo,37,Right,Forwards,1345,0.1334228516,0.4509277344,0.1481933594,7.5625,4.34765625,17.546875,28.765625,45.09375,15.7265625,1.071289063,1.471679688,0.6020507813,2.748046875,2.408203125,1.873046875,0,0.1997070313,0.06634521484,38.9375,21.078125,6.15625,1.672851563,0.4033203125,44.4375,1.672851563,1.004882813,0.8012695313,1.674804688,2.208984375,0,27.1875,69.4375,54.84375,76.5625,93.4375,22,80.6875,57,89,59.46875,71.3125,45.1875,73.1875,56.6875,69.3125,38.125,9.171875,27.9375,76.8125,76.125,86.6875,43.1875,25.59375,55.40625,58,53.46875,53.78125,13.703125,72.9375
Joelinton,26,Right,Midfielders,2660,0.1999511719,0.2399902344,0.08001708984,5.0703125,1.719726563,14.6015625,42.84375,135.75,19.65625,0.8798828125,2.640625,0.7099609375,4.3984375,2.7109375,1.830078125,0.0299987793,2.369140625,1.620117188,57.59375,19.015625,3.25,3.75,1.790039063,77.3125,2.16015625,1.518554688,0.4399414063,6.69921875,2.23046875,0,83,95,42,79.9375,82,94,44,34,58,46,29,41,48,57,50,42,65,90,54,70.9375,88,93,94,58,73,65,74,70,97
Miguel Almirón,28,Left,Att Mid / Wingers,2492,0.3999023438,0.2900390625,0.1199951172,9.53125,2.490234375,16.40625,35.46875,96,18.53125,0.9399414063,1.629882813,1.299804688,4.48046875,3.140625,2.279296875,0.07000732422,1.66015625,0.3601074219,46.9375,27.453125,4.98828125,2.849609375,1.23046875,84.5625,2.779296875,1.66015625,0.8999023438,5.01953125,0.2199707031,0,86.0625,79,30,84,81,54,57,52.96875,77,22,49,62,75,45,52.96875,47,55,32,52.96875,73.9375,73,32,40.03125,49,47,35,41,65,12
Callum Wilson,30,Right,Forwards,1877,0.7202148438,0.7202148438,0.1300048828,5.66015625,3.359375,12.390625,11.6015625,16.25,5.3203125,1.099609375,0.4802246094,0.3400878906,0.91015625,2.060546875,1.150390625,0,0.4299316406,0.04998779297,23.109375,13.46875,5.94921875,1.73046875,0.580078125,32.28125,1.290039063,0.669921875,0.7700195313,1.870117188,1.009765625,0,96,97,58,55,86,81,1,1,4,64,16,23,9,40,19,33,13,6,3,16,87,35,26,33,33,21,52,14,30.015625
Alexander Isak,23,Right,Forwards,1522,0.4699707031,0.3999023438,0.1300048828,7.2109375,2.900390625,15,21.765625,57.78125,8.9296875,0.9501953125,1.709960938,0.8901367188,2.83984375,2.900390625,1.709960938,0,1.059570313,0.2401123047,34.46875,21.171875,5.80078125,4.26171875,1.889648438,76.875,2.419921875,2.130859375,1.299804688,2.25,1.299804688,0,82,67,64,77,70,46,47,67,38,52,86,74,81,69,58,33,67,48,52,75,86,86,89,86,75,94,82,30,42
Jacob Murphy,27,Right,Att Mid / Wingers,1251,0.2900390625,0.2399902344,0.1999511719,10.1484375,2.08984375,18.59375,32.21875,90.0625,12.7265625,1.370117188,1.440429688,1.869140625,4.1015625,3.529296875,2.66015625,0,1.080078125,0.5,42.4375,23.671875,5.39453125,3.08984375,1.009765625,107.6875,4.75,2.30078125,2.08984375,4.9609375,0.2199707031,0,73,65,71,87,60,29,40,43,32,48,39,89,65,68,73,16,29,60,28,62,77,41.96875,22,73.9375,92,71,87,63,11
Allan Saint-Maximin,25,Right,Att Mid / Wingers,1120,0.08001708984,0.1300048828,0.3701171875,8.921875,2.25,17.59375,35.90625,128.5,13.578125,2.490234375,1.849609375,2.810546875,5.5390625,5.21875,3.939453125,0,0.7998046875,0.3999023438,48.0625,27.96875,6.19140625,7.9609375,4.578125,201.875,7.46875,4.1015625,3.2890625,5.5390625,0.1600341797,0,18,20.984375,97,76,69,43,62,75,39,96,61,98,92,96,96,16,11,39,59.03125,79,90,98,98,99,99,98,96,76,8
Anthony Gordon,21,Right,Att Mid / Wingers,1582,0.2299804688,0.2800292969,0.09002685547,6.37109375,1.928710938,16,27.1875,66.6875,12.2265625,0.7998046875,1.080078125,0.91015625,1.928710938,2.220703125,1.309570313,0.05999755859,2.73046875,0.3400878906,42.03125,20.078125,4.2109375,3.751953125,1.01953125,69.4375,2.73046875,2.05078125,1.370117188,4.609375,0.509765625,0,60.03125,77,16,42,52,64,22,23,27,13,20,32,11,15.0078125,5,42,97,30.015625,26,32,61,54,25,26,44,57,68,44,47
Chris Wood,31,Right,Forwards,818,0.2199707031,0.2199707031,0.05996704102,3.849609375,1.209960938,13,19.46875,31.703125,7.265625,0.66015625,0.8798828125,0.330078125,1.209960938,1.209960938,0.8798828125,0,0.5498046875,0.2199707031,27.296875,10.0078125,2.640625,0.4399414063,0.1099853516,14.53125,0.330078125,0.330078125,0,2.310546875,4.62109375,0,33,18,8,6,3,69,29.984375,26,23,13,40,21,21,3,3,33,23,43,16,3,4,1,1,1,1,4,2,31.015625,96
Morgan Gibbs-White,22,Right,Att Mid / Wingers,3152,0.09002685547,0.1500244141,0.2399902344,4.828125,1.709960938,19.59375,33.5,122.1875,11.3671875,1.911132813,2.2890625,1.169921875,4.078125,3.509765625,2.109375,0.7998046875,0.830078125,0.4299316406,44.71875,20.8125,2.2890625,2.970703125,1.400390625,66.375,2.08984375,1.860351563,0.5698242188,4.6015625,1.66015625,0,19,31,84,20,35,22,48,73,20,82,71,53,64,66,45,90,13,43,43,40,14,37,49,23,22,48,21,43,89
Brennan Johnson,21,Right,Att Mid / Wingers,2934,0.2099609375,0.1899414063,0.09997558594,4.75,1.599609375,16.59375,15.4921875,24.8125,4.75,0.8598632813,0.3701171875,0.5498046875,0.919921875,1.690429688,1.099609375,0,1.040039063,0.1500244141,24.71875,13.3125,3.560546875,2.69921875,1.009765625,64.75,2.69921875,1.41015625,1.290039063,2.73046875,0.5498046875,0,57,49,21,19,27,52,1,1,1,15,4,7,1,3,1,16,27,6,1,4,47,29,24,22,41,18,63.03125,4,52
Taiwo Awoniyi,25,Right,Forwards,1404,0.6401367188,0.419921875,0.07000732422,3.529296875,2.240234375,11.796875,14.2890625,19.234375,6.1484375,0.6401367188,0.3798828125,0.1300048828,0.7700195313,1.599609375,1.150390625,0,1.08984375,0.2600097656,27.875,13.0078125,3.529296875,1.41015625,0.4499511719,33.96875,1.150390625,0.830078125,0.580078125,3.58984375,1.280273438,0,92,75,30,3,38,92,4,8,11,8,8,4,6,13,21,33,72,57,18,13,19,25,11,36,26,36,31,77,40
Jesse Lingard,30,Right,Att Mid / Wingers,923,0,0.09997558594,0.07000732422,3.7109375,0.9799804688,19.296875,28.953125,87.4375,11.796875,1.0703125,2.630859375,0.6801757813,3.220703125,2.439453125,1.759765625,0.09997558594,0.3898925781,0.4899902344,36.1875,12.8671875,1.559570313,0.9799804688,0.58984375,51.375,1.0703125,1.169921875,0,3.802734375,0.09997558594,0,4,10,9,8,2,25,26,41,23,32,76,20,48,18,21,54,1,56,9,2,3,3,5,5,2,11,1,22,3
Emmanuel Dennis,25,Right,Att Mid / Wingers,720,0.25,0.2399902344,0.08001708984,7.87890625,2.630859375,13.203125,22.875,47.75,9,0.8798828125,0.8798828125,0.5,2.130859375,3.130859375,1.75,0.1300048828,2.130859375,0.25,41.875,22.125,5,6.62890625,2.25,105,3,1.879882813,1,4.75,1.629882813,0,65,66,12,61,86,94,7,9,9,16,12,5,17,45,20,55,83,19,26,49,73,96,89,71,53,52,46,52,88
Chris Wood,31,Right,Forwards,818,0.2199707031,0.2199707031,0.05996704102,3.849609375,1.209960938,13,19.46875,31.703125,7.265625,0.66015625,0.8798828125,0.330078125,1.209960938,1.209960938,0.8798828125,0,0.5498046875,0.2199707031,27.296875,10.0078125,2.640625,0.4399414063,0.1099853516,14.53125,0.330078125,0.330078125,0,2.310546875,4.62109375,0,33,18,8,6,3,69,29.984375,26,23,13,40,21,21,3,3,33,23,43,16,3,4,1,1,1,1,4,2,31.015625,96
Gustavo Scarpa,28,Left,Att Mid / Wingers,3160,0.1387939453,0.2274169922,0.3940429688,8.890625,4.015625,25.59375,48.28125,233.875,11.734375,3.7578125,3.73046875,1.649414063,5.15234375,6.8984375,2.9921875,2.568359375,0.68359375,0.5092773438,59.6875,32.78125,2.390625,2.306640625,0.8793945313,99,2.6484375,2.05078125,0.5668945313,4.66796875,0.6557617188,0,42.40625,73,95.0625,73.5625,99,4.37109375,82.3125,94.3125,37.75,95.6875,82.8125,73.3125,74.625,97.875,77.0625,98.4375,9.0703125,45.28125,82.875,94.3125,28.859375,27.703125,20.625,63.84375,51.75,54.21875,41.34375,47.78125,50.09375
Mohamed Elyounoussi,28,Right,Midfielders,2168,0.04000854492,0.1500244141,0.09008789063,4.0703125,1.490234375,15.7890625,26.265625,67.9375,11.2890625,0.7495117188,1.329101563,0.7900390625,2.080078125,1.700195313,1.41015625,0,1.91015625,1.120117188,39.53125,15.03125,2.240234375,1.951171875,1,60.71875,2.3203125,1.700195313,0.5,5.48046875,1.540039063,0,40,79,44,71,73,89,5,1,7,36,2.998046875,45,2,22,28,20,42,62,5.99609375,55,67,59.03125,60,35,78,75,76,31,86
Che Adams,26,Right,Forwards,1992,0.2301025391,0.3000488281,0.1300048828,5.19921875,2.119140625,13.796875,22.5,47.09375,9.2578125,1.080078125,0.9497070313,0.5,1.540039063,2.580078125,1.990234375,0.04998779297,0.7700195313,0.1800537109,32.375,17.03125,4.6484375,1.490234375,0.7202148438,21.1875,0.7700195313,0.5,0.4099121094,2.390625,2.759765625,0,35,45,55,47.03125,31,62,55,55,48,62,43,42,43,59.96875,74,72,43,36,35,57,55,26,36,6,13,9,18,36,86
Stuart Armstrong,30,Right,Midfielders,1408,0.1300048828,0.1500244141,0.1400146484,5.62890625,1.469726563,17.90625,43.21875,142.125,18.921875,1.150390625,3.001953125,2.05078125,4.7890625,3.19921875,2.490234375,0.05999755859,2.05078125,0.6401367188,55.21875,21.796875,2.369140625,3.3203125,1.41015625,122.0625,3.900390625,2.880859375,0.6401367188,5.30859375,0.3798828125,0,67,82,76,86,72,68,46,37,53,58,37,96.0625,55,74,80,53,47,19,49,83,70,90,84,90,99,98,86,24.015625,13
Adam Armstrong,25,Right,Att Mid / Wingers,1335,0.1300048828,0.1400146484,0.09002685547,4.71875,1.690429688,15.8984375,20.359375,39.4375,8.09375,0.740234375,0.8798828125,0.669921875,1.081054688,1.620117188,1.280273438,0,0.9399414063,0.3400878906,30.875,14.96875,3.099609375,2.900390625,0.8798828125,67.125,2.630859375,1.959960938,0.740234375,3.640625,0.3400878906,0,34,26,20,18,34,67,3,5,4,10,12,19.015625,2,1,4,16,21,29,4,9,32,35.03125,14,24,38.03125,54,34,20,30
Joe Aribo,26,Left,Att Mid / Wingers,1224,0.1500244141,0.1099853516,0.05999755859,4.7109375,1.030273438,10.8984375,28.3125,66.6875,13.75,0.66015625,1.469726563,0.66015625,2.869140625,1.989257813,1.69140625,0,2.279296875,0.740234375,41.625,16.3125,3.3828125,2.869140625,1.25,45.21875,1.400390625,0.740234375,0.509765625,5.5859375,2.2109375,0,38,14,5,15,6,99.0625,23,24,42.03125,5,43,15,38,9,18,16,89.0625,79.0625,25,13.0078125,41,34,41,3,8,3,18,77,95
Theo Walcott,33,Right,Att Mid / Wingers,1129,0.1600341797,0.1800537109,0.1600341797,4.94140625,1.58984375,16.90625,20.875,41.125,9.5703125,1.200195313,0.5600585938,0.5600585938,1.120117188,2.23046875,1.831054688,0,1.040039063,0.7202148438,30.609375,13.46875,3.509765625,1.91015625,0.9599609375,59.75,1.669921875,0.9599609375,0.7993164063,4.23046875,0.7202148438,0,39,44,55,21,26,47.96875,4,5.99609375,10,38,5,8,2.998046875,16,28.984375,16,25,76,2.998046875,5,44,11,18,13,11.9921875,5,36,34,63
Carlos Alcaraz,20,,Att Mid / Wingers,1029,0.3498535156,0.1700439453,0.05996704102,2.798828125,2.099609375,20,25.34375,58.5,9.96875,0.4399414063,1.75,0.5200195313,2.44921875,1.918945313,1.219726563,0,0.8701171875,0.09002685547,37.625,11.359375,2.009765625,2.44921875,1.139648438,59,1.75,1.490234375,0.1700439453,4.640625,0.6098632813,0,81,40,6,5,60.96875,16,14,12,12,1,57,6,23.015625,7,2,16,19,2,13,1,8,22,32,12,13,25,3,46.96875,53.96875
Kamaldeen Sulemana,20,Right,Att Mid / Wingers,1151,0.1594238281,0.150390625,0.1167602539,7.03125,2.349609375,18.71875,24.546875,57.5625,9.78125,1.405273438,1.090820313,0.859375,3.046875,3.521484375,2.193359375,0,1.48828125,0.705078125,40.1875,20.71875,3.833984375,6.49609375,3.28125,95.9375,2.970703125,2.349609375,1.48828125,3.75,0.6293945313,0,23.03125,7.73046875,47.78125,69.0625,44.25,12.703125,55.3125,58.4375,44.5,70.3125,48.4375,65.875,75.3125,86.375,73.25,31.703125,86.3125,93,65.125,65.0625,33.75,98.5,97.25,91.5,78.9375,85.6875,77.1875,73,23.34375
Samuel Edozie,19,,Att Mid / Wingers,567,0,0.1400146484,0.05996704102,6.19140625,1.26953125,16.5,26.03125,56.1875,11.90625,1.26953125,0.9501953125,0.9501953125,2.060546875,3.169921875,2.060546875,0,2.697265625,0.9501953125,44.125,23.484375,5.078125,5.87109375,1.900390625,117.625,4.12890625,3.330078125,2.060546875,4.76171875,0.9501953125,0,4,28,9,37,15,53,19,10,23,40,13.0078125,36,15,46,45,16,96,93,40,62.03125,73,94.0625,77,85,85,96,86,54,74
Sekou Mara,20,Right,Forwards,555,0.1600341797,0.1600341797,0.1300048828,4.37890625,2.7578125,16.203125,17.34375,26.265625,7.140625,0.9702148438,0.9702148438,0.3200683594,1.139648438,1.950195313,1.299804688,0,2.26953125,0.1600341797,35.84375,16.703125,4.21875,4.69921875,2.109375,46.6875,1.139648438,1.459960938,0.3200683594,4.05078125,4.05078125,0,18,8,62,16,64,25.015625,21,18,21,53.03125,45,18,18,33,38,33,99,31,57,53.03125,38,91.0625,94.0625,48,23,74,14,86,92
Harry Kane,29,Right,Forwards,4528,0.515625,0.392578125,0.1951904297,5.82421875,3.060546875,16.5625,25.25,111.25,7.78515625,1.4140625,2.80078125,1.190429688,4.69140625,3.357421875,2.22265625,0.05822753906,0.3615722656,0.07733154297,35.84375,16.484375,4.2890625,2.818359375,1.03515625,49.0625,1.59375,1.291015625,0.5805664063,2.642578125,1.844726563,0,75.5,68.625,77,52.4375,73.625,26.015625,62.96875,91.6875,30.453125,77.625,93.75,81.5625,93.75,86.6875,78.6875,72.5625,14.453125,18.8125,57.71875,53.96875,44.75,71.125,60.21875,53.875,55.03125,65.375,33.21875,46.46875,65.1875
Son Heung-min,30,Right,Att Mid / Wingers,3866,0.2780761719,0.2758789063,0.2077636719,6.4453125,2.44140625,18.34375,28.515625,75.5625,12.5234375,1.838867188,0.8623046875,0.9555664063,2.373046875,3.677734375,2.07421875,0.90625,0.9096679688,0.3767089844,38.53125,20.90625,3.279296875,2.771484375,1.001953125,71.625,2.634765625,1.884765625,1.00390625,3.376953125,0.2330322266,0,69.6875,77.3125,70.5,40.875,78.5625,36.4375,23.296875,28.609375,29.578125,73.9375,11.3046875,37.5625,22.65625,66.5625,46.1875,91.4375,21.71875,38.90625,17.390625,34.53125,38.96875,30.234375,27.953125,28.15625,39.4375,48.71875,48.6875,18.53125,19.65625
Dejan Kulusevski,22,Left,Att Mid / Wingers,2268,0.08209228516,0.1081542969,0.1948242188,8.8203125,1.82421875,17.453125,33.3125,87.75,15.640625,2.029296875,0.6752929688,1.624023438,2.861328125,4.2421875,3.0546875,0.2005615234,1.704101563,0.5590820313,46.84375,23.828125,4.56640625,4.8828125,2.06640625,108.375,3.771484375,2.0625,1.985351563,6.03125,0.1185913086,0,20.46875,16.359375,70.25,73.125,43.96875,45.21875,43.875,39.46875,58.96875,84.9375,8.59375,73.9375,38.15625,84.125,85.9375,55.90625,57.1875,62.40625,49.28125,57.71875,68.625,78.8125,82.375,73.4375,76.6875,56.8125,84.5,82.75,5.82421875
